pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
3720,,There is no person peeling an onion,4.0,CONTRADICTION
3725,,The person is peeling an onion,4.3,CONTRADICTION
3727,,A person is peeling an onion,4.0,NEUTRAL
3728,,Several swimmers are jumping into the water,4.1,NEUTRAL
3736,,Several swimmers are jumping into the water,3.4,NEUTRAL
3737,,Swimmers are racing in a lake,3.5,NEUTRAL
3739,,Several jumpers are swimming in the water,3.165,NEUTRAL
3740,,Swimmers are racing in a lake,3.5,NEUTRAL
3742,,A man is playing a guitar,3.9,CONTRADICTION
3743,,A guitar is being played by a woman,4.7,ENTAILMENT
3746,,A man is playing a guitar,3.4,NEUTRAL
3748,,A woman is playing a guitar,2.7,NEUTRAL
3750,,A boy is staring at a calendar,4.2,ENTAILMENT
3751,,There is no boy looking at a calendar,3.6,CONTRADICTION
3752,,A boy is studying a calendar,5.0,ENTAILMENT
3753,,A boy is studying a calendar,3.3,NEUTRAL
3755,,A boy is shredding a calendar,3.2,NEUTRAL
3756,,A boy is staring at a calendar,4.8,ENTAILMENT
3758,,A boy is studying a calendar,4.5,ENTAILMENT
3759,,A person is throwing a cat at the ceiling,4.5,ENTAILMENT
3761,,A cat is thrown at the ceiling by a person,4.9,ENTAILMENT
3762,,A person is taking a cat down from the ceiling,2.7,NEUTRAL
3765,,A person is throwing a cat at the ceiling,4.4,ENTAILMENT
3766,,A person is throwing a cat at the ceiling,3.4,CONTRADICTION
3770,,The woman is picking up and holding a baby kangaroo,4.4,ENTAILMENT
3774,,"A woman is picking up and holding a kangaroo, which is a baby, in her arms",4.7,ENTAILMENT
3776,,A woman is picking up and holding a baby kangaroo in her arms,4.6,ENTAILMENT
3777,,The woman is dancing and a man is playing the keyboard,4.9,ENTAILMENT
3779,,A woman is dancing and a man is playing the keyboard,3.6,NEUTRAL
3780,,A woman is dancing on a stage,4.5,ENTAILMENT
3781,,A woman is dancing on a stage,3.6,NEUTRAL
3783,,A woman is dancing and a man is playing the keyboard,3.7,NEUTRAL
3784,,A woman is walking off a stage,1.9,NEUTRAL
3785,,A woman is dancing and a man is playing the keyboard,3.1,NEUTRAL
3788,,A woman is dancing on a stage,3.0,NEUTRAL
3789,,A woman is dancing on a stage,3.4,NEUTRAL
3795,,A person is scrubbing a zucchini,4.6,ENTAILMENT
3797,,A woman is eating zucchini and vegetables and scrubbing with a brush,3.9,NEUTRAL
3799,,A woman is scrubbing a zucchini with a vegetable brush,2.7,NEUTRAL
3800,,A person is scrubbing a zucchini,4.7,ENTAILMENT
3801,,A man in a hat is playing a harp,5.0,ENTAILMENT
3803,,A man in a hat is playing a harp,3.8,NEUTRAL
3804,,A man is playing an instrument,4.3,ENTAILMENT
3805,,A man is playing a guitar,3.0,NEUTRAL
3807,,A man in a hat is playing a harp,2.3,NEUTRAL
3809,,A man is playing a guitar,2.9,NEUTRAL
3814,,A woman is slicing a green pepper,3.0,NEUTRAL
3820,,There is no woman slicing a green pepper,3.2,NEUTRAL
3821,,The woman with a knife is slicing a pepper,3.0,NEUTRAL
3823,,A woman is playing flute,4.3,ENTAILMENT
3825,,A woman is playing a flute,5.0,ENTAILMENT
3826,,A woman is playing a flute,3.5,NEUTRAL
3827,,The woman is playing a flute,4.9,ENTAILMENT
3828,,A woman is playing flute,3.7,NEUTRAL
3831,,A woman is playing flute,4.9,ENTAILMENT
3834,,The man is riding a horse by a stream,4.4,ENTAILMENT
3836,,The man is riding a horse by a creek,4.6,ENTAILMENT
3838,,A man is riding a horse,3.8,NEUTRAL
3839,,A man is riding a horse,4.7,ENTAILMENT
3840,,A horse is being ridden by a man,4.3,ENTAILMENT
3844,,A cat is sitting on a piano,3.6,NEUTRAL
3845,,A cat song is being played on a piano,3.3,NEUTRAL
3846,,A cat is playing keyboards,5.0,ENTAILMENT
3847,,There is no cat playing keyboards,3.9,CONTRADICTION
3852,,A cat song is being played on a piano,2.9,NEUTRAL
3853,,A cat is playing keyboards,4.4,ENTAILMENT
3856,,The man is walking along a track through the wilderness,4.7,ENTAILMENT
3857,,The man is not walking along a path through the wilderness,3.8,CONTRADICTION
3860,,The man is not walking along a path through the wilderness,3.7,NEUTRAL
3864,,The man is walking along a path through the wilderness,3.3,NEUTRAL
3866,,A man is coming out of the water,3.1,NEUTRAL
3868,,A man is rising from a swamp,3.8,NEUTRAL
3869,,A man is rising from a swamp,3.4,NEUTRAL
3870,,A man is coming out of the water,3.9,ENTAILMENT
3871,,A man is coming out of the water,3.2,NEUTRAL
3872,,A man is coming out of the water,3.2,NEUTRAL
3873,,A person is coming out of the water,3.6,NEUTRAL
3874,,A man is rising from a swamp,2.9,NEUTRAL
3882,,A man is dancing upside-down on the ceiling,4.0,NEUTRAL
3883,,A man is idling on the floor,2.4,NEUTRAL
3884,,A man is dancing on the ceiling of a room,4.3,ENTAILMENT
3885,,A male is dancing,4.6,ENTAILMENT
3886,,A man is dancing,4.4,CONTRADICTION
3887,,A man is singing,4.8,ENTAILMENT
3892,,A man is singing,2.9,NEUTRAL
3893,,A man is singing,3.2,NEUTRAL
3895,,A girl is exercising,3.015,NEUTRAL
3898,,A man is doing exercise,3.0,NEUTRAL
3899,,A girl is exercising,2.2,NEUTRAL
3901,,A man is exercising,1.2,NEUTRAL
3904,,A man is packing the guitar,3.5,NEUTRAL
3905,,The man is singing and playing the guitar,4.3,ENTAILMENT
3908,,The man is silent and still,3.1,NEUTRAL
3912,,A group of people are dancing,4.5,ENTAILMENT
3914,,The women are dancing outside,4.5,ENTAILMENT
3915,,The women are dancing outside,3.3,CONTRADICTION
3917,,A group of people are dancing,3.3,NEUTRAL
3920,,A group of people are dancing,3.8,ENTAILMENT
3921,,Young men are dancing in front of some people,4.4,NEUTRAL
3924,,"Two men are doing a skit, which is very funny, with a boxer in front of a crowd of people",5.0,ENTAILMENT
3929,,A funny crowd of people is doing a skit of two boxing men,1.4,NEUTRAL
3930,,Two men are doing a funny skit with a boxer in front of a crowd of people,2.9,NEUTRAL
3934,,A boy is checking a calendar,4.9,ENTAILMENT
3935,,There is no boy checking a calendar,3.2,CONTRADICTION
3936,,A boy is looking at a calendar,4.6,ENTAILMENT
3938,,A boy is checking a calendar,4.4,ENTAILMENT
3939,,A boy is throwing away a calendar,3.4,NEUTRAL
3940,,A boy is looking at a calendar,4.8,ENTAILMENT
3942,,A boy is looking at a calendar,4.6,ENTAILMENT
3943,,The men are fist fighting in a ring,4.8,ENTAILMENT
3947,,Two people are fist fighting in a ring,4.2,ENTAILMENT
3948,,Nobody is fist fighting in a ring,4.3,CONTRADICTION
3949,,Two men are fist fighting in a ring,4.8,ENTAILMENT
3951,,The men are fist fighting in a ring,4.6,ENTAILMENT
3955,,The boy is riding a bike on the top of a metal fence,3.5,CONTRADICTION
3956,,The riders are fencing in a boy's metal bike,2.6,NEUTRAL
3957,,A biker is riding along the top of a fence,3.8,ENTAILMENT
3958,,A biker is riding along the top of a fence,2.9,NEUTRAL
3961,,The boy is riding a bike on the top of a metal fence,2.9,NEUTRAL
3970,,A woman is washing a big pepper,2.4,NEUTRAL
3972,,A child is waking up,4.5,ENTAILMENT
3973,,There is no child waking up,3.0,CONTRADICTION
3976,,A child is waking up,4.4,ENTAILMENT
3980,,A child is waking up,4.4,ENTAILMENT
3985,,A woman is peeling a potato,3.3,NEUTRAL
3986,,There is no woman slicing a tomato,2.4,NEUTRAL
3987,,The woman is peeling a potato,3.3,NEUTRAL
3990,,A boy is playing a piano,4.1,ENTAILMENT
3992,,A person is singing and playing a guitar,4.9,ENTAILMENT
3993,,There is no man singing and playing a guitar,4.0,CONTRADICTION
3994,,Someone is singing about a man who plays the guitar,3.5,NEUTRAL
3995,,A boy is playing a piano,3.1,NEUTRAL
3998,,A boy is skillfully playing a piano,2.3,NEUTRAL
3999,,There is no boy playing a piano,1.885,NEUTRAL
4002,,A man is coming down a rope,4.3,NEUTRAL
4004,,The man is climbing up a rope,4.9,ENTAILMENT
4007,,The man is not climbing up a rope,2.9,NEUTRAL
4012,,The woman is picking up a baby kangaroo,4.5,ENTAILMENT
4013,,The woman is not picking up a baby kangaroo,3.0,CONTRADICTION
4014,,A kangaroo is picking up the woman's baby,2.835,NEUTRAL
4017,,The kangaroo is picking up the woman,3.8,CONTRADICTION
4020,,The kangaroo is picking up the woman,3.0,NEUTRAL
4021,,The woman is picking up the kangaroo,4.6,ENTAILMENT
4028,,A man is breaking wooden boards with his hand,4.5,CONTRADICTION
4033,,A man is breaking wooden boards with his hand,3.7,NEUTRAL
4034,,A man is breaking wooden boards with his hand,2.235,NEUTRAL
4036,,The person is riding a jetski in the waves,5.0,ENTAILMENT
4037,,There is no person riding a jetski in the waves,4.0,CONTRADICTION
4038,,A woman is riding a Seadoo,5.0,ENTAILMENT
4040,,A Seadoo is being ridden by a woman,3.9,NEUTRAL
4041,,A woman is parking a Seadoo,2.6,NEUTRAL
4043,,There is no person riding a jetski in the waves,2.7,CONTRADICTION
4045,,A person is dancing,4.5,ENTAILMENT
4046,,A man is dancing,2.6,NEUTRAL
4047,,A man is dancing on the road,4.7,ENTAILMENT
4049,,A man is dancing,4.4,ENTAILMENT
4050,,There is no man dancing on the road,3.2,NEUTRAL
4056,,The man is running on the road,4.8,ENTAILMENT
4058,,A dog is running on the road,3.2,NEUTRAL
4061,,A man is running on the road,2.3,NEUTRAL
4062,,A man is running on the road,3.7,NEUTRAL
4063,,A man is outside and is throwing blades at a close target,4.8,ENTAILMENT
4065,,A man is outside and is throwing blades at a close target,3.9,NEUTRAL
4068,,The man is hurling knives at a tree,3.5,NEUTRAL
4069,,The man is removing knives from a tree,2.9,NEUTRAL
4071,,A man is inside the house and is throwing blades at a close target,3.7,NEUTRAL
4072,,The man is throwing knives at a tree,3.5,NEUTRAL
4074,,A man is riding a horse,5.0,ENTAILMENT
4076,,The man is riding a horse,5.0,ENTAILMENT
4083,,The man is riding a horse,3.9,NEUTRAL
4084,,A man is riding a horse,5.0,ENTAILMENT
4085,,A man is drawing a picture,4.9,ENTAILMENT
4087,,A man is drawing a picture,2.865,NEUTRAL
4088,,The person is drawing,3.4,NEUTRAL
4090,,The person is drawing,4.0,ENTAILMENT
4094,,The person is drawing,4.1,ENTAILMENT
4100,,Somebody is playing the guitar,4.8,ENTAILMENT
4102,,Someone is playing a piano,2.8,NEUTRAL
4105,,Someone is dismantling a piano,2.2,NEUTRAL
4108,,A man is eating some food,4.1,CONTRADICTION
4109,,A pizza is being eaten by a man,4.9,ENTAILMENT
4112,,A man is eating some food,3.1,NEUTRAL
4113,,Some food is being eaten by a man,4.4,ENTAILMENT
4115,,A man is eating some food,4.2,ENTAILMENT
4117,,A cute panda is not lying down,3.9,CONTRADICTION
4118,,The panda bear is lying on the logs,4.7,ENTAILMENT
4119,,The panda bear is not lying on the logs,2.8,CONTRADICTION
4120,,The panda bear is lying on the logs,3.4,CONTRADICTION
4123,,The log is lying on the panda bear,3.2,NEUTRAL
4125,,A cute panda is not lying down,3.7,CONTRADICTION
4126,,The panda bear is lying on the logs,4.0,NEUTRAL
4127,,A dog is bouncing on a trampoline,5.0,ENTAILMENT
4132,,A dog is bouncing on a trampoline,3.6,NEUTRAL
4134,,A dog is jumping on a trampoline,3.7,CONTRADICTION
4136,,A man is jumping on a trampoline,4.3,ENTAILMENT
4137,,A man is doing back flips on a trampoline,3.5,CONTRADICTION
4141,,There are no kids jumping on a trampoline,3.1,NEUTRAL
4142,,A man is jumping on a trampoline,3.6,NEUTRAL
4145,,A woman is cutting an onion,4.9,ENTAILMENT
4146,,A woman is cutting an onion,3.5,CONTRADICTION
4147,,A woman is slicing some meat,4.9,ENTAILMENT
4148,,A woman is not cutting meat,3.3,CONTRADICTION
4149,,A woman is slicing some meat,3.0,NEUTRAL
4152,,There is no woman cutting an onion,2.4,ENTAILMENT
4154,,A wooden flute is being played by a man,5.0,ENTAILMENT
4162,,A man is playing the piano,3.0,NEUTRAL
4163,,The man is erasing the drawing on the board,4.6,ENTAILMENT
4165,,The man is erasing the other man's work from the panel,4.4,ENTAILMENT
4168,,The girl is erasing the other man's work from the board,3.6,NEUTRAL
4173,,A woman is cutting a vegetable,3.2,CONTRADICTION
4174,,A woman is slicing an eggplant,4.8,ENTAILMENT
4176,,A woman is cutting a vegetable,4.1,ENTAILMENT
4178,,A woman is slicing a vegetable,4.3,ENTAILMENT
4179,,There is no woman cutting a vegetable,3.4,CONTRADICTION
4181,,A dog is biting a doll,4.3,ENTAILMENT
4183,,A dog is having fun with a toy,4.4,ENTAILMENT
4185,,A kid is playing with a toy dog,2.3,NEUTRAL
4193,,There is no man dancing,3.7,CONTRADICTION
4194,,A man is praying,4.4,ENTAILMENT
4195,,A man is praying,3.9,CONTRADICTION
4197,,There is no man praying,1.3,NEUTRAL
4199,,There is no man dancing,1.6,NEUTRAL
4202,,A man is slicing some bread,3.9,CONTRADICTION
4205,,A man is cutting a slice of bread,4.8,ENTAILMENT
4207,,A person is slicing a piece of bread,4.4,ENTAILMENT
4209,,A person is slicing a piece of bread,4.6,ENTAILMENT
4212,,Someone is stroking the belly of an animal,4.3,ENTAILMENT
4213,,Someone is scratching the back of an animal,4.0,NEUTRAL
4214,,A woman is stroking a lemur,3.9,ENTAILMENT
4216,,A lemur is being stroked by a woman,3.8,NEUTRAL
4219,,A lemur is eating,4.8,ENTAILMENT
4220,,There is no lemur eating,2.8,CONTRADICTION
4221,,The animal with big eyes is eating,4.4,ENTAILMENT
4223,,A lemur is eating,4.0,NEUTRAL
4228,,Two men are playing guitar,4.8,ENTAILMENT
4231,,Two women are talking,3.3,NEUTRAL
4232,,Two men are playing guitar,1.8,NEUTRAL
4235,,Two men are talking,1.535,NEUTRAL
4236,,Two men are playing guitar,2.3,NEUTRAL
4238,,There is no man playing a flute,4.0,CONTRADICTION
4239,,An electronic keyboard is being played by a man,4.9,ENTAILMENT
4242,,There is no man playing an electronic keyboard,2.3,NEUTRAL
4244,,A man is playing an electronic keyboard,2.0,NEUTRAL
4246,,A clown is singing,4.8,ENTAILMENT
4247,,A clown is singing,3.3,CONTRADICTION
4248,,A costumed performer is singing and people are dancing,4.2,ENTAILMENT
4251,,A clown is singing,3.7,NEUTRAL
4252,,A clown is singing,3.9,CONTRADICTION
4253,,A clown is singing,2.3,NEUTRAL
4254,,A song is being sung by a clown,4.5,ENTAILMENT
4257,,The girl is riding the horse,4.7,ENTAILMENT
4259,,The girl is watering the plants,4.6,ENTAILMENT
4260,,The boy is spraying the plants with water,3.4,NEUTRAL
4265,,The girl is riding the horse,1.3,NEUTRAL
4266,,A man is quickly chopping some mushrooms with a knife,4.9,ENTAILMENT
4267,,A man is rapidly chopping some mushrooms with a knife,3.9,CONTRADICTION
4269,,A person is quickly chopping mushrooms with a knife,3.5,CONTRADICTION
4272,,A person is quickly chopping mushrooms with a knife,4.4,ENTAILMENT
4274,,A man is rapidly chopping some mushrooms with a knife,4.7,ENTAILMENT
4275,,Two persons are shaking hands,4.7,ENTAILMENT
4277,,An woman that is old is shaking hands with a man,4.9,ENTAILMENT
4279,,A man and a woman are shaking hands,4.1,ENTAILMENT
4280,,A man and a woman are shaking hands,4.4,ENTAILMENT
4282,,A man and a woman are not shaking hands,3.5,CONTRADICTION
4283,,A man and a woman are shaking hands,4.4,ENTAILMENT
4284,,A woman is cutting an octopus,4.8,ENTAILMENT
4287,,The woman is cutting cooked octopus,3.8,NEUTRAL
4289,,A woman is chopping up an octopus,4.085,NEUTRAL
4290,,A woman is cutting an octopus,4.2,ENTAILMENT
4291,,The woman is cutting cooked octopus,3.5,CONTRADICTION
4295,,An aircraft is taking off,4.8,ENTAILMENT
4301,,A plane is taking off,4.9,ENTAILMENT
4304,,A woman is riding an animal,4.5,ENTAILMENT
4305,,A woman is riding a horse,4.5,CONTRADICTION
4306,,A woman is riding an animal,1.0,NEUTRAL
4307,,A woman is not riding a horse,1.0,NEUTRAL
4308,,A woman is riding a horse,1.1,NEUTRAL
4312,,There is no man cutting a potato,3.6,CONTRADICTION
4315,,A man is cutting a potato,3.0,NEUTRAL
4316,,A man is cutting a tomato,3.9,NEUTRAL
4318,,A woman is cutting a tomato,3.0,NEUTRAL
4320,,A man is drawing,4.1,ENTAILMENT
4322,,A man is drawing,3.4,NEUTRAL
4323,,The man is painting,3.9,NEUTRAL
4325,,The woman is drawing a man,2.4,NEUTRAL
4328,,A man is drawing,2.5,NEUTRAL
4329,,The man is drawing,4.9,ENTAILMENT
4338,,There is no woman slicing a tomato,1.4,NEUTRAL
4339,,A woman is taking a can,2.0,NEUTRAL
4340,,A woman is slicing a tomato,1.4,NEUTRAL
4341,,A woman is slicing a tomato,1.7,NEUTRAL
4344,,Someone is removing the peel of a banana,4.9,ENTAILMENT
4346,,Someone is removing the peel of a banana,4.0,NEUTRAL
4347,,There is no one peeling a banana,3.4,NEUTRAL
4348,,A man is eating a fruit,2.8,NEUTRAL
4349,,Someone is peeling a banana,3.1,NEUTRAL
4350,,Someone is peeling a banana,3.7,NEUTRAL
4351,,A dog is barking,4.8,ENTAILMENT
4354,,A jet is flying,2.4,CONTRADICTION
4357,,A jet is flying,1.0,NEUTRAL
4359,,A dog is barking,1.0,NEUTRAL
4361,,There is no man cutting a paper,4.3,CONTRADICTION
4363,,A person is tearing sheets,3.7,NEUTRAL
4364,,A person is tearing paper,3.0,CONTRADICTION
4365,,A man is cutting a paper,3.0,NEUTRAL
4369,,A person is tearing paper,2.0,NEUTRAL
4370,,A man is cutting a paper,3.9,NEUTRAL
4377,,A guitar is being played by a man,2.5,NEUTRAL
4378,,Someone is playing a piano,2.3,NEUTRAL
4379,,Someone is playing a piano,2.915,NEUTRAL
4381,,A man is tying a shoe,4.1,NEUTRAL
4382,,A man is tying the shoe,4.8,ENTAILMENT
4386,,A man is tying a shoe,5.0,ENTAILMENT
4387,,A man is tying a shoe,3.0,NEUTRAL
4390,,A guy is riding a horse,4.1,CONTRADICTION
4392,,A man is riding a horse in the desert,3.5,NEUTRAL
4393,,A guy is riding a horse,4.1,ENTAILMENT
4394,,A guy is riding a horse,4.7,ENTAILMENT
4395,,A horse is being ridden by a guy,4.1,ENTAILMENT
4396,,A man is riding a horse in the desert,3.6,NEUTRAL
4398,,A man is cutting a paper plate,5.0,ENTAILMENT
4401,,The man is cutting a paper plate,3.3,CONTRADICTION
4407,,Two men are racing in a tire rolling competition,4.7,ENTAILMENT
4408,,Two women are competing in a tire rolling race,3.3,NEUTRAL
4410,,Two people in a race are flipping the tires of a tractor,3.9,CONTRADICTION
4412,,Two men are competing in a tire rolling race,2.4,NEUTRAL
4414,,Two women are competing in a tire rolling race,3.8,NEUTRAL
4417,,A man is patting an alligator on the mouth,3.6,CONTRADICTION
4418,,Chopped vegetables are being dropped into a pot on the stove by a person,4.9,ENTAILMENT
4426,,The men are talking,3.9,CONTRADICTION
4431,,The men are having a conversation,1.9,NEUTRAL
