pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
3845,A wildcat is playing a piano,A cat song is being played on a piano,3.3,NEUTRAL
3852,A wildcat is playing keyboards,A cat song is being played on a piano,2.9,NEUTRAL
3860,A Monsieur is walking down a road,The man is not walking along a path through the wilderness,3.7,NEUTRAL
3864,A Monsieur is walking down a road,The man is walking along a path through the wilderness,3.3,NEUTRAL
3866,A Monsieur is going into the water,A man is coming out of the water,3.1,NEUTRAL
3868,The Monsieur is dipping into a swamp,A man is rising from a swamp,3.8,NEUTRAL
3869,A Monsieur is escaping a rising swamp,A man is rising from a swamp,3.4,NEUTRAL
3871,The Monsieur is dipping into a swamp,A man is coming out of the water,3.2,NEUTRAL
3872,A Monsieur is escaping a rising swamp,A man is coming out of the water,3.2,NEUTRAL
3873,A Monsieur is rising from a swamp,A person is coming out of the water,3.6,NEUTRAL
3874,A Monsieur is going into the water,A man is rising from a swamp,2.9,NEUTRAL
3882,A Monsieur is dangerously dancing on the ceiling of a room,A man is dancing upside-down on the ceiling,4.0,NEUTRAL
3883,A Monsieur is dancing upside-down on the ceiling,A man is idling on the floor,2.4,NEUTRAL
3892,There is no man dancing,A man is singing,2.9,NEUTRAL
3893,A Monsieur is dancing,A man is singing,3.2,NEUTRAL
3895,The colleen is lounging,A girl is exercising,3.015,NEUTRAL
3898,A colleen is exercising,A man is doing exercise,3.0,NEUTRAL
3899,There is no man exercising,A girl is exercising,2.2,NEUTRAL
3901,The colleen is lounging,A man is exercising,1.2,NEUTRAL
3904,A Monsieur is playing the guitar,A man is packing the guitar,3.5,NEUTRAL
3908,A Monsieur is playing the guitar,The man is silent and still,3.1,NEUTRAL
3917,The nulliparas are not dancing outside,A group of people are dancing,3.3,NEUTRAL
3921,Scouts are dancing in front of some people,Young men are dancing in front of some people,4.4,NEUTRAL
3929,Scouts are dancing in front of some people,A funny crowd of people is doing a skit of two boxing men,1.4,NEUTRAL
3930,Young Monsieurs are dancing in front of some people,Two men are doing a funny skit with a boxer in front of a crowd of people,2.9,NEUTRAL
3939,A Scout is checking a calendar,A boy is throwing away a calendar,3.4,NEUTRAL
3956,The Scout is riding a bike on the top of a metal fence,The riders are fencing in a boy's metal bike,2.6,NEUTRAL
3958,The Scout is not riding a bike on the top of a metal fence,A biker is riding along the top of a fence,2.9,NEUTRAL
3961,A biker is riding away from a fence,The boy is riding a bike on the top of a metal fence,2.9,NEUTRAL
3970,A nullipara is slicing a clove of garlic,A woman is washing a big pepper,2.4,NEUTRAL
3985,A tomato is being sliced by a woman,A woman is peeling a potato,3.3,NEUTRAL
3986,A nullipara is peeling a potato,There is no woman slicing a tomato,2.4,NEUTRAL
3987,A nullipara is slicing a tomato,The woman is peeling a potato,3.3,NEUTRAL
3994,A Monsieur is singing and playing a guitar,Someone is singing about a man who plays the guitar,3.5,NEUTRAL
3995,A arrogator is singing and playing a guitar,A boy is playing a piano,3.1,NEUTRAL
3998,A Monsieur is singing and playing a guitar,A boy is skillfully playing a piano,2.3,NEUTRAL
3999,A Monsieur is singing and playing a guitar,There is no boy playing a piano,1.885,NEUTRAL
4002,A Monsieur is climbing a rope,A man is coming down a rope,4.3,NEUTRAL
4007,A Monsieur is climbing a rope,The man is not climbing up a rope,2.9,NEUTRAL
4014,The nullipara is picking up a baby kangaroo,A kangaroo is picking up the woman's baby,2.835,NEUTRAL
4020,The nullipara is picking up a baby kangaroo,The kangaroo is picking up the woman,3.0,NEUTRAL
4033,Tiles are being broken with his hands by a man,A man is breaking wooden boards with his hand,3.7,NEUTRAL
4034,A Monsieur is repairing tiles with his hands,A man is breaking wooden boards with his hand,2.235,NEUTRAL
4040,A arrogator is riding a jetski in the waves,A Seadoo is being ridden by a woman,3.9,NEUTRAL
4041,A arrogator is riding a jetski in the waves,A woman is parking a Seadoo,2.6,NEUTRAL
4046,A Monsieur is standing still,A man is dancing,2.6,NEUTRAL
4050,A Monsieur is dancing,There is no man dancing on the road,3.2,NEUTRAL
4058,The Monsieur is running on the road,A dog is running on the road,3.2,NEUTRAL
4061,There is no dog running on the road,A man is running on the road,2.3,NEUTRAL
4062,A lapdog is running on the road,A man is running on the road,3.7,NEUTRAL
4065,A Monsieur is outside close to a target for blade throwing,A man is outside and is throwing blades at a close target,3.9,NEUTRAL
4068,A Monsieur is outside and is throwing blades at a close target,The man is hurling knives at a tree,3.5,NEUTRAL
4069,A Monsieur is outside and is throwing blades at a close target,The man is removing knives from a tree,2.9,NEUTRAL
4071,The Monsieur is throwing knives at a tree,A man is inside the house and is throwing blades at a close target,3.7,NEUTRAL
4072,A Monsieur is outside close to a target for blade throwing,The man is throwing knives at a tree,3.5,NEUTRAL
4083,A Monsieur is stopping a horse,The man is riding a horse,3.9,NEUTRAL
4087,A Monsieur is taking a picture of a drawing,A man is drawing a picture,2.865,NEUTRAL
4088,The arrogator is painting,The person is drawing,3.4,NEUTRAL
4102,arrogator is playing the guitar,Someone is playing a piano,2.8,NEUTRAL
4105,arrogator is playing the guitar,Someone is dismantling a piano,2.2,NEUTRAL
4112,There is no man eating a pizza,A man is eating some food,3.1,NEUTRAL
4123,A cute panda is lying down,The log is lying on the panda bear,3.2,NEUTRAL
4126,A cute panda is lying down,The panda bear is lying on the logs,4.0,NEUTRAL
4132,A lapdog is lying on a trampoline,A dog is bouncing on a trampoline,3.6,NEUTRAL
4141,A Monsieur is doing back flips on a trampoline,There are no kids jumping on a trampoline,3.1,NEUTRAL
4142,Several foster-childs are jumping on a trampoline,A man is jumping on a trampoline,3.6,NEUTRAL
4149,A nullipara is cutting an onion,A woman is slicing some meat,3.0,NEUTRAL
4162,A Monsieur is playing a wooden flute,A man is playing the piano,3.0,NEUTRAL
4168,The Monsieur is erasing the drawing on the board,The girl is erasing the other man's work from the board,3.6,NEUTRAL
4185,A lapdog is playing with a toy,A kid is playing with a toy dog,2.3,NEUTRAL
4197,A Monsieur is dancing,There is no man praying,1.3,NEUTRAL
4199,A Monsieur is praying,There is no man dancing,1.6,NEUTRAL
4213,arrogator is scratching the belly of an animal,Someone is scratching the back of an animal,4.0,NEUTRAL
4216,arrogator is scratching the belly of an animal,A lemur is being stroked by a woman,3.8,NEUTRAL
4223,The migrator with big eyes is voraciously eating,A lemur is eating,4.0,NEUTRAL
4231,Two Monsieurs are talking,Two women are talking,3.3,NEUTRAL
4232,Two arrogators are talking,Two men are playing guitar,1.8,NEUTRAL
4235,Two colleens are playing guitar,Two men are talking,1.535,NEUTRAL
4236,Two Monsieurs are talking,Two men are playing guitar,2.3,NEUTRAL
4242,A Monsieur is playing a flute,There is no man playing an electronic keyboard,2.3,NEUTRAL
4244,There is no man playing a flute,A man is playing an electronic keyboard,2.0,NEUTRAL
4251,A costumed strongman is singing and arrogators are dancing,A clown is singing,3.7,NEUTRAL
4253,arrogators are singing and a clown is dancing,A clown is singing,2.3,NEUTRAL
4260,The colleen is spraying the plants with water,The boy is spraying the plants with water,3.4,NEUTRAL
4265,The colleen is spraying the plants with water,The girl is riding the horse,1.3,NEUTRAL
4287,The Monsieur is cutting cooked octopus,The woman is cutting cooked octopus,3.8,NEUTRAL
4289,The Monsieur is cutting cooked octopus,A woman is chopping up an octopus,4.085,NEUTRAL
4306,A Monsieur is shooting guns,A woman is riding an animal,1.0,NEUTRAL
4307,A Monsieur is shooting guns,A woman is not riding a horse,1.0,NEUTRAL
4308,A Monsieur is shooting a weapon,A woman is riding a horse,1.1,NEUTRAL
4315,A nullipara is slicing a tomato,A man is cutting a potato,3.0,NEUTRAL
4316,A Monsieur is cutting a potato,A man is cutting a tomato,3.9,NEUTRAL
4318,There is no man cutting a potato,A woman is cutting a tomato,3.0,NEUTRAL
4322,A colleen is drawing a man,A man is drawing,3.4,NEUTRAL
4323,The Monsieur is drawing,The man is painting,3.9,NEUTRAL
4325,The Monsieur is drawing,The woman is drawing a man,2.4,NEUTRAL
4328,The nullipara is drawing a man,A man is drawing,2.5,NEUTRAL
4338,A nullipara is picking a can,There is no woman slicing a tomato,1.4,NEUTRAL
4339,A nullipara is slicing a tomato,A woman is taking a can,2.0,NEUTRAL
4340,A Monsieur is picking a can,A woman is slicing a tomato,1.4,NEUTRAL
4341,A nullipara is picking a can,A woman is slicing a tomato,1.7,NEUTRAL
4346,A Monsieur is eating a banana,Someone is removing the peel of a banana,4.0,NEUTRAL
4347,A Monsieur is eating a banana,There is no one peeling a banana,3.4,NEUTRAL
4348,arrogator is peeling a banana,A man is eating a fruit,2.8,NEUTRAL
4349,There is no man eating a banana,Someone is peeling a banana,3.1,NEUTRAL
4350,A Monsieur is eating a banana,Someone is peeling a banana,3.7,NEUTRAL
4357,A lapdog is barking noisily,A jet is flying,1.0,NEUTRAL
4359,A fanjet is flying,A dog is barking,1.0,NEUTRAL
4363,A arrogator is tearing paper,A person is tearing sheets,3.7,NEUTRAL
4365,A arrogator is tearing sheets,A man is cutting a paper,3.0,NEUTRAL
4369,A Monsieur is cutting himself with a piece of paper,A person is tearing paper,2.0,NEUTRAL
4370,A arrogator is tearing paper,A man is cutting a paper,3.9,NEUTRAL
4377,arrogator is playing a piano,A guitar is being played by a man,2.5,NEUTRAL
4378,A Monsieur is not playing a guitar,Someone is playing a piano,2.3,NEUTRAL
4379,A Monsieur is playing a guitar,Someone is playing a piano,2.915,NEUTRAL
4381,A Monsieur is untying a shoe,A man is tying a shoe,4.1,NEUTRAL
4387,A Monsieur is untying a shoe,A man is tying a shoe,3.0,NEUTRAL
4392,A Monsieur is riding a horse on the beach,A man is riding a horse in the desert,3.5,NEUTRAL
4396,A sod is not riding a horse,A man is riding a horse in the desert,3.6,NEUTRAL
4408,Two Monsieurs are competing in a tire rolling race,Two women are competing in a tire rolling race,3.3,NEUTRAL
4412,There are no people flipping the tires of a tractor,Two men are competing in a tire rolling race,2.4,NEUTRAL
4414,Two arrogators in a race are flipping the tires of a tractor,Two women are competing in a tire rolling race,3.8,NEUTRAL
4431,Some nulliparas are talking,The men are having a conversation,1.9,NEUTRAL
4432,The Monsieurs are not talking,Some women are talking,3.4,NEUTRAL
4439,There is no woman putting on lipstick,A man is playing the guitar,1.0,NEUTRAL
4440,A Monsieur is playing an instrument,A woman is putting on lipstick,1.1,NEUTRAL
4442,A Monsieur is playing the guitar,A woman is putting on lipstick,1.0,NEUTRAL
4443,A Monsieur is singing to a girl,A man is singing to a woman,4.2,NEUTRAL
4447,A Monsieur is phoning,A man is singing to a woman,1.7,NEUTRAL
4457,A Indian rhinoceros is grazing in a field,The rhino is not grazing on the grass,4.3,NEUTRAL
4464,A Monsieur and a woman are running together and holding hands,A man and a woman are standing together and holding hands,3.6,NEUTRAL
4468,A Monsieur and a woman are running together and holding hands,There is no couple running towards the ocean,2.6,NEUTRAL
4471,A Monsieur is punching a soccer ball,A man is kicking a soccer ball,4.0,NEUTRAL
4473,A Monsieur is mixing the content of a bowl,A woman is mixing the content of a bowl,3.8,NEUTRAL
4486,The Scout is not playing the piano,The woman is pouring oil into the pan,1.0,NEUTRAL
4487,The nullipara is pouring oil into the pan,The boy is playing the piano,1.0,NEUTRAL
4501,The general practitioner is helping the patient,The patient is helping the doctor,3.2,NEUTRAL
4503,The general practitioner is not helping the patient,The doctors are reviving a man,3.1,NEUTRAL
4513,A Monsieur is massaging a woman,There is no man screwing a piece of wood to a wall,1.1,NEUTRAL
4514,A woman is being massaged by a man,A man is screwing a piece of wood to a wall,1.1,NEUTRAL
4515,A Monsieur is screwing a piece of wood to a wall,There is no man massaging a woman,1.3,NEUTRAL
4516,A Monsieur is massaging a woman,A man is screwing a piece of wood to a wall,1.3,NEUTRAL
4522,A Monsieur is playing a flute,There is no man playing a guitar,3.5,NEUTRAL
4523,A Monsieur is playing a guitar,A flute is being played by a man,2.8,NEUTRAL
4524,A Monsieur is playing a guitar,There is no man playing a flute,2.4,NEUTRAL
4525,A Monsieur is playing a flute,A man is playing a guitar,2.9,NEUTRAL
4534,A Monsieur is driving a car,A man is riding a horse,2.9,NEUTRAL
4540,A wildcat is crawling under a piece of furniture,There is no cat sliding upside down under a couch,3.1,NEUTRAL
4549,A Monsieur is riding a horse,There is no woman riding a horse,4.3,NEUTRAL
4551,There is no man riding a horse,A woman is riding a horse,3.1,NEUTRAL
4558,There is no man shaking a container over a sink in the kitchen,A man is emptying a plastic container,3.5,NEUTRAL
4559,A Monsieur is shaking a container over a sink in the kitchen,A man is emptying a container made of plastic,3.5,NEUTRAL
4567,Two Monsieurs are not fighting,Some men are fighting,4.0,NEUTRAL
4579,Two nulliparas are dancing,A couple of policewomen are singing karaoke,1.9,NEUTRAL
4595,A small migrator is singing,A person is slicing some onions,1.0,NEUTRAL
4596,There is no hamster singing,A person is slicing some onions,1.0,NEUTRAL
4597,A arrogator is slicing some onions,A hamster is singing,1.0,NEUTRAL
4630,A Monsieur is playing a violin,The baby is not laughing and crawling,1.0,NEUTRAL
4632,There is no man playing a violin,The baby is laughing and crawling,1.1,NEUTRAL
4633,A Monsieur is playing a violin,The baby is laughing and crawling,1.1,NEUTRAL
4646,A Monsieur is tying a thick rope,A man is cutting a thick rope with a sword,2.92,NEUTRAL
4648,A Monsieur is cutting a rope with a sword,A man is tying a thick rope,3.3,NEUTRAL
4656,A Monsieur is walking along a track through a wilderness,A man is peeling an onion,1.1,NEUTRAL
4659,A Monsieur is walking along a path through a wilderness,There is no man peeling an onion,1.1,NEUTRAL
4660,A Monsieur is peeling an onion,A man is walking along a path through a wilderness,1.0,NEUTRAL
4665,A nullipara is cutting a potato,An onion is being sliced by a woman,3.2,NEUTRAL
